BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Cabinet1,1,0,28239641116,0,0,90,1091.0,316.0,3.44756E7,0,0
Cabinet1,1,0,28239641126,3160,0,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,1,0,28239641061,3160,9970,0,848.0,223.0,1.89104E7,0,0
Cabinet1,1,0,28239641127,3160,5260,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,1,0,28239181093,11640,10270,90,193.0,679.5,1.311435E7,0,0
Cabinet1,1,0,28239641004,18270,0,90,796.0,608.0,4.83968E7,0,0
Cabinet1,1,0,28239641190,18435,8200,0,561.0,400.0,2.244E7,0,0
Cabinet1,2,0,28260961110,0,0,90,763.0,471.0,3.59373E7,0,0
Cabinet1,2,0,28248591016,0,7820,0,2306.0,438.0,1.010028E8,0,0
Cabinet1,2,0,28239181034,4710,0,0,1955.0,438.0,8.5629E7,0,0
Cabinet1,2,0,28248451156,4710,4380,90,343.0,759.0,2.60337E7,0,0
Cabinet1,2,0,28260241153,12300,4380,90,343.0,529.0,1.81447E7,0,0
Cabinet1,2,0,28239641024,17590,4380,0,627.0,328.0,2.05656E7,0,0
Cabinet1,3,0,28182871004,0,0,90,796.0,608.0,4.83968E7,0,0
Cabinet1,3,0,28239641191,0,8200,0,561.0,400.0,2.244E7,0,0
Cabinet1,3,0,28239641025,5610,8720,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,3,0,28260961120,6080,0,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,3,0,28260961071,6080,5240,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,3,0,28239641117,21190,0,90,1091.0,316.0,3.44756E7,0,0
Cabinet1,4,0,28248591055,0,0,90,848.0,223.0,1.89104E7,0,0
Cabinet1,4,0,28248451186,0,8770,90,343.0,759.0,2.60337E7,0,0
Cabinet1,4,0,28248451068,2230,0,0,2131.0,438.0,9.33378E7,0,0
Cabinet1,4,0,28248441068,2230,4390,0,2131.0,438.0,9.33378E7,0,0
Cabinet1,4,0,28260961196,7590,9040,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,4,0,28248591145,18500,8770,90,343.0,547.0,1.87621E7,0,0
Cabinet1,5,0,28248591024,0,0,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,5,0,28260961188+28248451162,0,4050,0,2061.0,815.0,1.679715E8,0,0
