Container length: 24400
Container width: 12200
Boxes Volume: 2.876673E8
Container Volume: 297680000
Utilization: 96.63642166084387

Packed Boxes: 14
format: x y length width
0 0  5935 5720
0 6250  9870 5950
5935 0  8720 880
5935 880  4080 1880
5935 2760  3720 3365
9870 4620  3580 7580
10015 880  7220 3720
13450 6620  6580 5580
14655 0  8720 880
13450 4600  5100 1880
17235 880  6580 3580
20030 6940  4220 5260
18550 4460  5100 1880
23815 0  580 6580

numOfBlemishes: 0
