Container length: 24400
Container width: 12200
Boxes Volume: 2.930948E8
Container Volume: 297680000
Utilization: 98.4596882558452

Packed Boxes: 14
format: x y length width
0 0  5950 4880
0 6480  5950 5720
0 4880  6580 1600
5950 8480  5260 3720
5950 0  9870 4520
5950 6600  5100 1880
6580 4520  5100 1880
11210 6620  6580 5580
15820 0  1080 5720
11680 4520  4080 1880
16900 0  6580 5580
17790 6620  6580 5580
15760 5740  7400 880
23480 0  880 6400

numOfBlemishes: 0
