Container length: 24400
Container width: 12200
Boxes Volume: 2.9633784213E8
Container Volume: 297680000
Utilization: 99.54912729441011

Packed Boxes: 11
format: x y length width
0 0  3720 5580
0 6183  8870 6017
3720 0  7720 5580
0 5580  4700 580
8870 5620  5580 6580
4700 5580  3580 580
11440 0  4220 5580
14450 5620  5380 6580
15660 0  8720 5580
19830 5620  980 6580
20810 5620  3580 6580

numOfBlemishes: 0
