Container length: 24400
Container width: 12200
Boxes Volume: 2.951784E8
Container Volume: 297680000
Utilization: 99.159634506853

Packed Boxes: 21
format: x y length width
0 0  8920 1080
23320 2020  1080 10180
0 6530  3710 5670
16690 0  7710 1080
16240 6520  7080 5680
0 1080  3430 5430
12340 1080  12060 680
18620 1760  4700 4740
3710 7460  7700 4740
3430 1080  1080 4210
4510 1080  7700 3030
12220 1760  6400 4740
8980 0  7710 1080
15160 6590  1080 5610
3710 6380  7710 1080
4510 4110  7710 1080
3430 5290  8710 1080
11470 9440  3690 2760
11430 8560  3730 880
11450 7480  3710 1080
11480 6600  3680 880

numOfBlemishes: 0
