Container length: 24400
Container width: 12200
Boxes Volume: 2.919965E8
Container Volume: 297680000
Utilization: 98.09073501746842

Packed Boxes: 18
format: x y length width
0 0  5170 4330
19310 0  5090 4180
20070 8530  4330 3670
0 6530  4710 5670
19130 4350  5270 4180
13710 8830  6360 3370
0 4330  7110 1080
4710 6530  6110 5670
14040 0  5270 4180
5170 0  5610 3570
0 5410  6610 1080
13960 4310  5170 4520
5170 3570  8710 680
10830 0  3210 3570
12630 4490  1080 7710
10820 4490  680 7710
7110 4250  3670 2210
11500 4490  1080 7710

numOfBlemishes: 0
