Container length: 24400
Container width: 12200
Boxes Volume: 2.949202E8
Container Volume: 297680000
Utilization: 99.07289707067993

Packed Boxes: 17
format: x y length width
0 0  5670 5710
23320 0  1080 8610
0 5790  5670 6410
15790 8630  8610 3570
22240 0  1080 8610
18550 0  3690 2760
14530 2760  7710 680
14530 3440  7710 5180
5670 0  7710 680
5670 11120  7710 1080
14670 0  3880 2760
5670 680  5090 4180
5670 10040  7710 1080
5670 4860  7710 5180
13580 8770  2210 3430
13450 0  1080 8710
10760 680  2660 4020

numOfBlemishes: 0
