Container length: 24400
Container width: 12200
Boxes Volume: 2.959637E8
Container Volume: 297680000
Utilization: 99.42344127922601

Packed Boxes: 18
format: x y length width
0 0  8080 3670
21260 3700  3140 8500
0 3800  680 8400
16700 0  7700 3030
680 11520  6410 680
680 5850  7710 5670
15320 3030  9080 630
14850 5850  6410 6350
680 3670  11640 1080
680 4750  5710 1080
12340 3660  8920 1080
7090 11520  7710 680
8100 0  8600 3030
14850 4740  6410 1080
8390 5850  3430 5670
11870 5850  2980 5670
8080 3030  6900 580
6390 4750  8460 1080

numOfBlemishes: 0
