Container length: 24400
Container width: 12200
Boxes Volume: 2.908008E8
Container Volume: 297680000
Utilization: 97.689062080086

Packed Boxes: 13
format: x y length width
0 0  1360 3980
0 8060  1150 4140
1150 6700  18980 5500
1360 0  18980 5480
0 3980  1080 3980
1080 5480  4140 1150
5220 5480  4140 1150
9360 5480  4140 1150
13500 5480  4140 1150
20130 11050  4140 1150
20340 0  3920 5480
20130 5850  2120 5200
22250 5570  2120 5480

numOfBlemishes: 0
