Container length: 24400
Container width: 12200
Boxes Volume: 2.9373365E8
Container Volume: 297680000
Utilization: 98.6742979037893

Packed Boxes: 10
format: x y length width
0 0  24150 5360
0 6720  18980 5480
0 5360  3980 1360
3980 5360  3980 1360
7960 5360  3500 1150
11460 5360  3980 1360
18980 7130  5315 5070
15440 5360  3980 1360
19420 6260  4400 870
19420 5360  4400 870

numOfBlemishes: 0
