BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Cabinet3,1,MIXED,24400*12200,2.9768E8,10,2.966008E8,99.63746304756786%,1,9,2.76006E7,2.690002E8
Cabinet3,2,MIXED,24400*12200,2.9768E8,10,2.951571E8,99.15247917226552%,4,6,2.638752E8,3.12819E7
Cabinet3,3,MIXED,24400*12200,2.9768E8,9,2.962028E8,99.50376242945444%,3,6,2.630608E8,3.3142E7
Cabinet3,4,MIXED,24400*12200,2.9768E8,9,2.901903E8,97.48397608169847%,3,6,2.579392E8,3.22511E7
Cabinet3,5,MIXED,24400*12200,2.9768E8,11,2.944693932E8,98.92145700080624%,3,8,2.567502E8,3.77191932E7
Cabinet3,6,MIXED,24400*12200,2.9768E8,6,2.970732E8,99.79615694705726%,1,5,2.75904E8,2.11692E7
Cabinet3,7,MIXED,24400*12200,2.9768E8,5,2.970732E8,99.79615694705726%,1,4,2.75904E8,2.11692E7
Cabinet3,8,MIXED,24400*12200,2.9768E8,7,2.916884E8,97.98723461435098%,4,3,2.770584E8,1.463E7
Cabinet3,9,MIXED,24400*12200,2.9768E8,8,2.92358E8,98.21217414673475%,4,4,2.733808E8,1.89772E7
Cabinet3,10,MIXED,24400*12200,2.9768E8,8,2.930142E8,98.43261220102124%,4,4,2.742344E8,1.87798E7
Cabinet3,11,MIXED,24400*12200,2.9768E8,8,2.94904E8,99.06745498521903%,6,2,2.816412E8,1.32628E7
Cabinet3,12,MIXED,24400*12200,2.9768E8,8,2.917694E8,98.01444504165546%,4,4,2.770584E8,1.4711E7
Cabinet3,13,MIXED,24400*12200,2.9768E8,10,2.919909932E8,98.08888511152915%,6,4,2.740356E8,1.79553932E7
Cabinet3,14,MIXED,24400*12200,2.9768E8,7,2.900792E8,97.44665412523514%,4,3,2.771606E8,1.29186E7
Cabinet3,15,MIXED,24400*12200,2.9768E8,6,2.90798E8,97.68812147272239%,4,2,2.779994E8,1.27986E7
Cabinet3,16,MIXED,24400*12200,2.9768E8,7,2.935492E8,98.61233539371136%,4,3,2.807592E8,1.279E7
Cabinet3,17,MIXED,24400*12200,2.9768E8,10,2.898331E8,97.3639814565977%,5,5,2.734085E8,1.64246E7
Cabinet3,18,MIXED,24400*12200,2.9768E8,7,2.876628E8,96.63490997043804%,6,1,2.835796E8,4083200.0
Cabinet3,19,MIXED,24400*12200,2.9768E8,4,2.863339E8,96.18849099704381%,2,2,2.762755E8,1.00584E7
Cabinet3,20,MIXED,24400*12200,2.9768E8,6,2.8591455E8,96.04761824778285%,4,2,2.7671415E8,9200400.0
Cabinet3,21,1,24400*12200,2.9768E8,4,2.8372565E8,95.31229844127922%,4,0,2.8372565E8,0.0
Cabinet3,22,MIXED,24400*12200,2.9768E8,6,2.8553785E8,95.92107296425692%,4,2,2.7814625E8,7391600.0
Cabinet3,23,MIXED,24400*12200,2.9768E8,5,2.8300605E8,95.07056234883096%,4,1,2.8014325E8,2862800.0
Cabinet3,24,MIXED,24400*12200,2.9768E8,7,2.876298E8,96.62382424079547%,6,1,2.836654E8,3964400.0
Cabinet3,25,MIXED,24400*12200,2.9768E8,4,2.843037E8,95.50648347218491%,3,1,2.804209E8,3882800.0
Cabinet3,26,MIXED,24400*12200,2.9768E8,8,2.900592932E8,97.43996680999732%,5,3,2.718875E8,1.81717932E7
Cabinet3,27,MIXED,24400*12200,2.9768E8,8,2.907348E8,97.66689062080087%,7,1,2.842476E8,6487200.0
Cabinet3,28,MIXED,24400*12200,2.9768E8,9,2.897256932E8,97.32790016124697%,7,2,2.832192932E8,6506400.0
Cabinet3,29,1,24400*12200,2.9768E8,4,2.893424E8,97.1991400161247%,4,0,2.893424E8,0.0
Cabinet3,30,1,24400*12200,2.9768E8,5,2.875335E8,96.59147406611126%,5,0,2.875335E8,0.0
Cabinet3,31,1,24400*12200,2.9768E8,5,2.879428E8,96.72897070679925%,5,0,2.879428E8,0.0
Cabinet3,32,1,24400*12200,2.9768E8,5,2.87189E8,96.47574576726687%,5,0,2.87189E8,0.0
Cabinet3,33,1,24400*12200,2.9768E8,4,2.894976E8,97.25127653856491%,4,0,2.894976E8,0.0
Cabinet3,34,MIXED,24400*12200,2.9768E8,8,2.865806E8,96.27136522440203%,6,2,2.808654E8,5715200.0
Cabinet3,35,MIXED,24400*12200,2.9768E8,6,2.874715E8,96.57064633163127%,5,1,2.850483E8,2423200.0
Cabinet3,36,1,24400*12200,2.9768E8,5,2.850483E8,95.75661784466541%,5,0,2.850483E8,0.0
Cabinet3,37,MIXED,24400*12200,2.9768E8,9,2.88728E8,96.99274388605214%,7,2,2.802388E8,8489200.0
Cabinet3,38,1,24400*12200,2.9768E8,5,2.847346E8,95.65123622682076%,5,0,2.847346E8,0.0
Cabinet3,39,1,24400*12200,2.9768E8,6,2.866209E8,96.28490325181403%,6,0,2.866209E8,0.0
Cabinet3,40,MIXED,24400*12200,2.9768E8,6,2.86212E8,96.14754098360656%,5,1,2.833544E8,2857600.0
Cabinet3,41,MIXED,24400*12200,2.9768E8,6,2.892496E8,97.16796560064498%,5,1,2.848636E8,4386000.0
Cabinet3,42,MIXED,24400*12200,2.9768E8,6,2.887804E8,97.01034668099973%,5,1,2.848636E8,3916800.0
Cabinet3,43,MIXED,24400*12200,2.9768E8,6,2.879182932E8,96.72073810803548%,5,1,2.834129E8,4505393.2
Cabinet3,44,MIXED,24400*12200,2.9768E8,6,2.854977E8,95.90758532652514%,5,1,2.826845E8,2813200.0
Cabinet3,45,1,24400*12200,2.9768E8,5,2.858224E8,96.01666218758399%,5,0,2.858224E8,0.0
Cabinet3,46,MIXED,24400*12200,2.9768E8,8,2.842337E8,95.4829682880946%,7,1,2.814748E8,2758900.0
Cabinet3,47,MIXED,24400*12200,2.9768E8,8,2.893168E8,97.19054017737169%,7,1,2.8438E8,4936800.0
Cabinet3,48,1,24400*12200,2.9768E8,7,2.863802E8,96.20404461166353%,7,0,2.863802E8,0.0
Cabinet3,49,MIXED,24400*12200,2.9768E8,7,2.869216E8,96.38591776404192%,6,1,2.830048E8,3916800.0
Cabinet3,50,1,24400*12200,2.9768E8,7,2.832871E8,95.1649758129535%,7,0,2.832871E8,0.0
Cabinet3,51,1,24400*12200,2.9768E8,7,2.833964E8,95.20169309325449%,7,0,2.833964E8,0.0
Cabinet3,52,1,24400*12200,2.9768E8,7,2.833964E8,95.20169309325449%,7,0,2.833964E8,0.0
Cabinet3,53,MIXED,24400*12200,2.9768E8,8,2.920098E8,98.09520290244558%,6,2,2.827258E8,9284000.0
Cabinet3,54,MIXED,24400*12200,2.9768E8,9,2.959046E8,99.40358774522979%,7,2,2.86919E8,8985600.0
Cabinet3,55,MIXED,24400*12200,2.9768E8,8,2.929988E8,98.42743886052136%,7,1,2.884768E8,4522000.0
Cabinet3,56,MIXED,24400*12200,2.9768E8,8,2.953888E8,99.23031443160441%,7,1,2.9032E8,5068800.0
Cabinet3,57,MIXED,24400*12200,2.9768E8,9,2.948016E8,99.03305563020693%,7,2,2.869739E8,7827700.0
Cabinet3,58,1,24400*12200,2.9768E8,7,2.888068E8,97.01921526471378%,7,0,2.888068E8,0.0
Cabinet3,59,1,24400*12200,2.9768E8,7,2.806582E8,94.2818462778823%,7,0,2.806582E8,0.0
Cabinet3,60,1,24400*12200,2.9768E8,6,2.914276E8,97.89962375705454%,6,0,2.914276E8,0.0
Cabinet3,61,1,24400*12200,2.9768E8,6,2.84467E8,95.56134103735556%,6,0,2.84467E8,0.0
Cabinet3,62,1,24400*12200,2.9768E8,6,2.878641E8,96.70253292125771%,6,0,2.878641E8,0.0
Cabinet3,63,1,24400*12200,2.9768E8,5,2.873481E8,96.5291924213921%,5,0,2.873481E8,0.0
Cabinet3,64,1,24400*12200,2.9768E8,4,2.868592E8,96.36495565708142%,4,0,2.868592E8,0.0
Cabinet3,65,1,24400*12200,2.9768E8,6,2.901098E8,97.45693361999463%,6,0,2.901098E8,0.0
Cabinet3,66,1,24400*12200,2.9768E8,7,2.901269E8,97.46267804353668%,7,0,2.901269E8,0.0
Cabinet3,67,1,24400*12200,2.9768E8,6,2.888526E8,97.03460091373286%,6,0,2.888526E8,0.0
Cabinet3,68,1,24400*12200,2.9768E8,7,2.890104E8,97.08761085729644%,7,0,2.890104E8,0.0
Cabinet3,69,1,24400*12200,2.9768E8,5,2.924724E8,98.25060467616231%,5,0,2.924724E8,0.0
Cabinet3,70,1,24400*12200,2.9768E8,7,2.91543E8,97.93839021768342%,7,0,2.91543E8,0.0
Cabinet3,71,1,24400*12200,2.9768E8,7,2.906537E8,97.63964660037624%,7,0,2.906537E8,0.0
Cabinet3,72,1,24400*12200,2.9768E8,6,2.911314E8,97.80012093523246%,6,0,2.911314E8,0.0
Cabinet3,73,1,24400*12200,2.9768E8,5,2.94272E8,98.85514646600376%,5,0,2.94272E8,0.0
Cabinet3,74,1,24400*12200,2.9768E8,5,2.93736E8,98.67508734211233%,5,0,2.93736E8,0.0
Cabinet3,75,1,24400*12200,2.9768E8,7,2.904547E8,97.57279629131955%,7,0,2.904547E8,0.0
Cabinet3,76,1,24400*12200,2.9768E8,7,2.909942E8,97.75403117441547%,7,0,2.909942E8,0.0
Cabinet3,77,1,24400*12200,2.9768E8,6,2.92172E8,98.14969094329481%,6,0,2.92172E8,0.0
Cabinet3,78,1,24400*12200,2.9768E8,6,2.949271E8,99.07521499596884%,6,0,2.949271E8,0.0
Cabinet3,79,1,24400*12200,2.9768E8,6,2.947176E8,99.00483740929857%,6,0,2.947176E8,0.0
Cabinet3,80,1,24400*12200,2.9768E8,6,2.948619E8,99.05331228164471%,6,0,2.948619E8,0.0
Cabinet3,81,1,24400*12200,2.9768E8,6,2.953322E8,99.21130072561141%,6,0,2.953322E8,0.0
Cabinet3,82,1,24400*12200,2.9768E8,7,2.952271E8,99.17599435635582%,7,0,2.952271E8,0.0
Cabinet3,83,0,24400*12200,2.9768E8,9,2.912137E8,97.82776807309862%,0,9,0.0,2.912137E8
Cabinet3,84,0,24400*12200,2.9768E8,10,2.935015E8,98.59631147540983%,0,10,0.0,2.935015E8
Cabinet3,85,0,24400*12200,2.9768E8,11,2.91072E8,97.78016662187584%,0,11,0.0,2.91072E8
Cabinet3,86,0,24400*12200,2.9768E8,4,8.06899E7,27.10625503896802%,0,4,0.0,8.06899E7
Cabinet3,87,0,24400*12200,2.9768E8,12,2.934524E8,98.5798172534265%,0,12,0.0,2.934524E8
Cabinet3,88,0,24400*12200,2.9768E8,8,2.949378E8,99.07880945982262%,0,8,0.0,2.949378E8
Cabinet3,89,0,24400*12200,2.9768E8,11,2.920766E8,98.11764310669174%,0,11,0.0,2.920766E8
Cabinet3,90,0,24400*12200,2.9768E8,8,2.908916E8,97.71956463316312%,0,8,0.0,2.908916E8
