Container length: 24400
Container width: 12200
Boxes Volume: 2.9082805E8
Container Volume: 297680000
Utilization: 97.69821620532115

Packed Boxes: 30
format: x y length width
0 0  9600 4855
16080 0  8320 3555
15900 9120  8500 3080
0 9365  6210 2835
0 7485  5880 1880
20200 7040  4200 2080
20710 3555  3690 2280
0 5205  3580 2280
6210 9920  3580 2280
17130 3555  3580 2280
16620 6840  3580 2280
20320 5960  4080 1080
3580 6905  3900 580
11700 0  4380 3900
3580 4855  2500 880
6210 8840  9580 1080
11910 11220  3990 980
3580 6325  12090 580
5880 7640  4275 1200
3580 5735  12090 580
16120 5860  4200 980
10300 9940  5600 1280
9600 0  2080 3900
9790 11320  2100 880
6080 4855  6920 880
10350 7390  6270 1450
14630 3900  2500 880
13230 4780  3900 930
7480 6910  8680 480
9600 3900  4800 880

numOfBlemishes: 0
