Container length: 24400
Container width: 12200
Boxes Volume: 1.61380008125E8
Container Volume: 297680000
Utilization: 54.212579993617304

Packed Boxes: 18
format: x y length width
0 0  8172 2940
17135 9412  7265 2788
0 9460  5642 2740
12950 0  11450 1080
20338 1080  4062 2940
0 6520  4062 2940
20338 6472  4062 2940
0 2940  4062 2940
19900 4020  4500 1140
15838 1080  4500 1140
19900 5160  4500 1140
5642 11100  4500 1100
15838 2220  4500 1100
5642 10140  3378 960
4062 8500  3378 960
16960 8452  3378 960
4062 2940  3378 960
13757 11240  3378 960

numOfBlemishes: 0
