Container length: 24400
Container width: 12200
Boxes Volume: 2.9030765E8
Container Volume: 297680000
Utilization: 97.52339760816984

Packed Boxes: 27
format: x y length width
0 0  14420 3900
5720 11220  18680 980
17480 0  6920 3280
0 8690  5355 3510
9620 10340  14780 880
19850 7370  4550 2970
20320 3280  4080 2280
0 6410  3580 2280
0 3900  3580 1080
20650 6690  3750 680
5355 9340  1880 1880
7235 3900  3300 880
7235 4780  12520 5480
3580 3900  980 4200
14420 0  880 4720
4560 3900  2080 4200
15300 0  2080 3900
19755 5560  4080 1080
0 4980  1080 1180
15300 3900  4800 880
1080 4980  2500 880
10535 3900  1300 880
6640 3900  580 5245
7235 10260  2100 880
11835 3900  2500 880
17380 3280  2900 580
3580 8100  2900 580

numOfBlemishes: 0
