BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Mixed3,1,1,944328008,0,0,0,2302.0,557.5,1.283365E8,0,0
Mixed3,1,1,944322002,120,6620,0,2428.0,558.0,1.354824E8,0,0
Mixed3,1,1,953577058,23620,0,90,408.0,78.0,3182400.0,0,0
Mixed3,1,1,953543024,23040,0,90,497.0,58.0,2882600.0,0,0
Mixed3,1,1,626459028,0,5575,0,2188.0,98.0,2.14424E7,0,0
Mixed3,1,0,783113078,23220,4970,0,118.0,108.0,1274400.0,0,0
Mixed3,1,0,626462031,21920,5575,0,130.0,88.0,1144000.0,0,0
Mixed3,2,1,944323003,0,0,0,2428.0,108.0,2.62224E7,0,0
Mixed3,2,1,944329009,1380,5090,0,2302.0,711.0,1.636722E8,0,0
Mixed3,2,1,705865011,0,8600,90,360.0,108.0,3888000.0,0,0
Mixed3,2,1,147880122,0,1080,90,369.0,228.0,8413200.0,0,0
Mixed3,2,1,626437006+138625028,3320,1080,0,2108.0,396.0,8.34768E7,0,0
Mixed3,2,1,588829032,2280,1080,90,399.0,98.0,3910200.0,0,0
Mixed3,2,1,944340020,0,4850,0,68.0,375.0,2550000.0,0,0
Mixed3,2,1,944342022,680,4850,0,68.0,375.0,2550000.0,0,0
Mixed3,3,1,944324004,0,0,0,2428.0,78.0,1.89384E7,0,0
Mixed3,3,1,944330010,1380,6090,0,2302.0,611.0,1.406522E8,0,0
Mixed3,3,1,705870016,0,8600,90,360.0,108.0,3888000.0,0,0
Mixed3,3,1,588854057,0,780,0,2208.0,328.0,7.24224E7,0,0
Mixed3,3,1,588838041,22120,780,90,418.0,228.0,9530400.0,0,0
Mixed3,3,1,705862008,0,4380,90,422.0,68.0,2869600.0,0,0
Mixed3,3,1,705878024,680,4380,90,422.0,68.0,2869600.0,0,0
Mixed3,3,1,759244012,9120,4960,0,1528.0,108.0,1.65024E7,0,0
Mixed3,3,1,342149154,1360,4060,0,1968.0,88.0,1.73184E7,0,0
Mixed3,3,1,705881027,1360,4940,0,360.0,108.0,3888000.0,0,0
Mixed3,3,1,705886032,4960,4940,0,360.0,108.0,3888000.0,0,0
Mixed3,4,1,588859062,0,0,90,692.0,305.5,2.11406E7,0,0
Mixed3,4,1,588852055,3180,0,0,2122.0,692.0,1.468424E8,0,0
Mixed3,4,1,588801004,20500,7920,90,428.0,390.0,1.6692E7,0,0
Mixed3,4,1,974339003,0,7920,0,2036.0,428.0,8.71408E7,0,0
Mixed3,4,1,147845087,18810,6990,0,559.0,93.0,5198700.0,0,0
Mixed3,4,1,147857099,0,6940,0,1868.0,98.0,1.83064E7,0,0
Mixed3,5,1,588833036,0,0,90,409.0,228.0,9325200.0,0,0
Mixed3,5,1,626434003,3320,0,0,2108.0,378.0,7.96824E7,0,0
Mixed3,5,1,626449018,3320,10120,0,2108.0,208.0,4.38464E7,0,0
Mixed3,5,1,626478047+626479048,0,10317,0,327.075,188.381,6161471.5575,0,0
Mixed3,5,1,953595076,0,4107,90,621.0,285.5,1.772955E7,0,0
Mixed3,5,1,953547028,3820,4640,0,2058.0,548.0,1.127784E8,0,0
Mixed3,5,1,588808011,2280,0,90,390.0,93.0,3627000.0,0,0
Mixed3,5,1,588850053,17480,3780,0,692.0,58.0,4013600.0,0,0
Mixed3,5,1,147843085,2855,7040,90,308.0,93.0,2864400.0,0,0
Mixed3,5,1,147844086,2855,3900,90,308.0,93.0,2864400.0,0,0
Mixed3,5,1,953588069,3785,3780,0,1278.0,78.0,9968400.0,0,0
Mixed3,6,1,705857003,0,0,90,508.0,458.0,2.32664E7,0,0
Mixed3,6,1,783104069,5520,0,0,1888.0,88.0,1.66144E7,0,0
Mixed3,6,1,953549030,4680,3090,0,1972.0,911.0,1.796492E8,0,0
Mixed3,6,1,588827030,0,8020,90,418.0,282.0,1.17876E7,0,0
Mixed3,6,1,342147152,20500,880,90,208.0,390.0,8112000.0,0,0
Mixed3,6,1,626458027,2820,8000,90,420.0,185.5,7791000.0,0,0
Mixed3,6,1,147894136,0,5180,90,282.0,466.0,1.31412E7,0,0
Mixed3,6,1,147848090,4580,0,90,308.0,93.0,2864400.0,0,0
Mixed3,6,1,588809012,5720,880,0,1478.0,88.0,1.30064E7,0,0
Mixed3,6,1,138637040,5820,1760,0,1468.0,128.0,1.87904E7,0,0
Mixed3,7,1,147882124,0,0,0,455.0,297.0,1.35135E7,0,0
Mixed3,7,1,953550031,4680,0,0,1972.0,911.0,1.796492E8,0,0
Mixed3,7,1,953590071,11620,9120,0,1278.0,308.0,3.93624E7,0,0
Mixed3,7,1,588848051,0,8300,90,390.0,90.0,3510000.0,0,0
Mixed3,7,1,626435004,900,3880,90,832.0,378.0,3.14496E7,0,0
Mixed3,7,1,588817020,0,2970,90,508.0,88.0,4470400.0,0,0
Mixed3,7,1,342151156,880,2970,0,372.0,88.0,3273600.0,0,0
Mixed3,7,1,588860063,4680,9145,0,692.0,305.5,2.11406E7,0,0
Mixed3,8,1,626446015,0,0,90,420.0,98.0,4116000.0,0,0
Mixed3,8,1,953548029,6080,0,0,1832.0,548.0,1.003936E8,0,0
Mixed3,8,1,953551032,4680,6725,0,1972.0,547.5,1.07967E8,0,0
Mixed3,8,1,147841083,0,4570,90,763.0,468.0,3.57084E7,0,0
Mixed3,8,1,588843046,980,0,0,409.0,228.0,9325200.0,0,0
Mixed3,8,1,147878120,980,2280,0,408.0,228.0,9302400.0,0,0
Mixed3,8,1,147850092,5070,0,90,559.0,93.0,5198700.0,0,0
Mixed3,8,1,138628031,19110,5645,0,529.0,108.0,5713200.0,0,0
Mixed3,8,1,588825028,4680,5745,0,1442.0,98.0,1.41316E7,0,0
Mixed3,9,1,626448017,0,0,0,1982.0,420.0,8.3244E7,0,0
Mixed3,9,1,944332012,19025,5090,90,711.0,537.5,3.821625E7,0,0
Mixed3,9,1,974340004,0,8320,0,1808.0,388.0,7.01504E7,0,0
Mixed3,9,1,705873019,19820,0,90,508.0,458.0,2.32664E7,0,0
Mixed3,9,1,974341005,0,4440,0,1808.0,388.0,7.01504E7,0,0
Mixed3,9,1,588846049,18095,8300,90,390.0,93.0,3627000.0,0,0
Mixed3,9,1,147905147,18145,4400,90,390.0,88.0,3432000.0,0,0
Mixed3,10,1,626475044,0,0,90,850.0,606.0,5.151E7,0,0
Mixed3,10,1,588826029,7970,0,0,1643.0,458.0,7.52494E7,0,0
Mixed3,10,1,147863105,9120,8300,0,1528.0,390.0,5.9592E7,0,0
Mixed3,10,1,147885127,0,8510,90,369.0,228.0,8413200.0,0,0
Mixed3,10,1,138626029,2280,8620,90,358.0,108.0,3866400.0,0,0
Mixed3,10,1,147897139,3360,8510,90,369.0,228.0,8413200.0,0,0
Mixed3,10,1,953569050,6080,4580,0,1832.0,372.0,6.81504E7,0,0
Mixed3,10,1,138627030,5640,8620,90,358.0,108.0,3866400.0,0,0
Mixed3,10,1,626455024,6060,0,90,420.0,187.5,7875000.0,0,0
Mixed3,10,1,147902144,6720,8510,90,369.0,228.0,8413200.0,0,0
Mixed3,11,1,953568049,0,0,0,1832.0,548.0,1.003936E8,0,0
Mixed3,11,1,147879121,20320,9920,0,408.0,228.0,9302400.0,0,0
Mixed3,11,1,944325005,0,6620,0,1432.0,558.0,7.99056E7,0,0
Mixed3,11,1,147876118,19320,0,90,988.0,508.0,5.01904E7,0,0
Mixed3,11,1,138630033,14440,10320,0,588.0,188.0,1.10544E7,0,0
Mixed3,11,1,626466035,18340,0,90,960.0,98.0,9408000.0,0,0
Mixed3,11,1,944321001,0,5480,0,1432.0,98.0,1.40336E7,0,0
Mixed3,11,1,147906148,14440,9440,0,390.0,88.0,3432000.0,0,0
Mixed3,11,1,588802005,14420,5540,0,392.0,390.0,1.5288E7,0,0
Mixed3,12,1,147862104,0,0,90,912.0,390.0,3.5568E7,0,0
Mixed3,12,1,588851054,21120,0,90,692.0,328.0,2.26976E7,0,0
Mixed3,12,1,626467036+626472041,9180,7308,0,1522.0,489.25,7.446385E7,0,0
Mixed3,12,1,147875117,0,11220,0,872.0,98.0,8545600.0,0,0
Mixed3,12,1,626450019,0,9140,0,420.0,208.0,8736000.0,0,0
Mixed3,12,1,944336016,5820,0,0,1530.0,535.5,8.19315E7,0,0
Mixed3,12,1,626477046,3900,0,90,850.0,190.0,1.615E7,0,0
Mixed3,12,1,147883125,4200,8940,0,408.0,228.0,9302400.0,0,0
Mixed3,12,1,147859101,8240,6328,0,1288.0,98.0,1.26224E7,0,0
Mixed3,12,1,626463032,8140,5355,0,1298.0,88.0,1.14224E7,0,0
Mixed3,12,1,588831034,5800,5360,90,358.0,228.0,8162400.0,0,0
Mixed3,12,1,342150155,8280,7320,90,390.0,88.0,3432000.0,0,0
Mixed3,13,1,588823026,0,0,0,1442.0,418.0,6.02756E7,0,0
Mixed3,13,1,147864106,9480,8300,0,1492.0,390.0,5.8188E7,0,0
Mixed3,13,1,705860006,20180,0,0,422.0,440.0,1.8568E7,0,0
Mixed3,13,1,147865107,0,8300,0,451.0,390.0,1.7589E7,0,0
Mixed3,13,1,759236004,9120,4400,0,1528.0,390.0,5.9592E7,0,0
Mixed3,13,1,147887129,0,5330,0,455.0,297.0,1.35135E7,0,0
Mixed3,13,1,944344024,0,4180,0,358.0,108.0,3866400.0,0,0
Mixed3,13,1,944341021,16430,0,90,419.5,375.0,1.573125E7,0,0
Mixed3,13,1,147871113,4510,8300,90,390.0,488.0,1.9032E7,0,0
Mixed3,13,1,944346026,3580,4180,0,529.0,108.0,5713200.0,0,0
Mixed3,13,1,626456025,14555,0,90,420.0,187.5,7875000.0,0,0
Mixed3,13,1,147899141,4550,5330,0,455.0,297.0,1.35135E7,0,0
Mixed3,14,1,944333013,0,0,90,711.0,537.5,3.821625E7,0,0
Mixed3,14,1,147853095,11880,0,0,1252.0,427.5,5.3523E7,0,0
Mixed3,14,1,759237005,9480,8300,0,1492.0,390.0,5.8188E7,0,0
Mixed3,14,1,626441010,0,8425,0,832.0,377.5,3.1408E7,0,0
Mixed3,14,1,147892134,0,7445,0,872.0,98.0,8545600.0,0,0
Mixed3,14,1,588800003,9980,4400,0,1442.0,390.0,5.6238E7,0,0
Mixed3,14,1,705876022,5375,0,0,422.0,440.0,1.8568E7,0,0
Mixed3,14,1,944345025,8320,8620,90,358.0,108.0,3866400.0,0,0
Mixed3,14,1,147884126,9595,0,90,408.0,228.0,9302400.0,0,0
Mixed3,14,1,147904146,5375,4400,0,455.0,297.0,1.35135E7,0,0
Mixed3,15,1,953589070,0,0,0,1252.0,308.0,3.85616E7,0,0
Mixed3,15,1,626438007,10180,3880,0,1422.0,832.0,1.183104E8,0,0
Mixed3,15,1,588821024,0,8300,90,390.0,438.0,1.7082E7,0,0
Mixed3,15,1,342152157,23520,0,90,372.0,88.0,3273600.0,0,0
Mixed3,15,1,974344008,15710,0,0,781.0,387.5,3.026375E7,0,0
Mixed3,15,1,705861007,0,3080,0,508.0,422.0,2.14376E7,0,0
Mixed3,15,1,626432001,0,7320,0,832.0,98.0,8153600.0,0,0
Mixed3,15,1,342146151,4380,8300,0,472.0,390.0,1.8408E7,0,0
Mixed3,15,1,147895137,5080,3080,0,408.0,228.0,9302400.0,0,0
Mixed3,15,1,588832035,13430,0,90,358.0,228.0,8162400.0,0,0
Mixed3,15,1,588805008,9100,7120,90,508.0,108.0,5486400.0,0,0
Mixed3,15,1,342153158,5080,6440,0,390.0,88.0,3432000.0,0,0
Mixed3,15,1,705863009,5080,5360,0,358.0,108.0,3866400.0,0,0
Mixed3,15,1,759248016,12550,0,90,372.0,88.0,3273600.0,0,0
Mixed3,15,1,759247015,9160,3080,90,390.0,88.0,3432000.0,0,0
Mixed3,16,1,588836039,0,0,90,358.0,228.0,8162400.0,0,0
Mixed3,16,1,588837040,20820,0,0,358.0,228.0,8162400.0,0,0
Mixed3,16,1,147842084,11880,4570,0,1252.0,763.0,9.55276E7,0,0
Mixed3,16,1,953537018,0,11320,0,390.0,88.0,3432000.0,0,0
Mixed3,16,1,944337017,0,7810,90,351.0,535.5,1.879605E7,0,0
Mixed3,16,1,588824027,2280,0,0,1442.0,390.0,5.6238E7,0,0
Mixed3,16,1,147896138,20320,2280,0,408.0,228.0,9302400.0,0,0
Mixed3,16,1,626457026,0,3580,90,420.0,187.5,7875000.0,0,0
Mixed3,16,1,147900142,16740,0,0,408.0,228.0,9302400.0,0,0
Mixed3,16,1,588810013,3900,11320,0,390.0,88.0,3432000.0,0,0
Mixed3,16,1,759235003,1875,3900,0,912.0,390.0,3.5568E7,0,0
Mixed3,16,1,147849091,5355,8240,90,308.0,93.0,2864400.0,0,0
Mixed3,16,1,588841044,16740,2280,0,358.0,228.0,8162400.0,0,0
Mixed3,16,1,944338018,6285,7810,90,351.0,535.5,1.879605E7,0,0
Mixed3,16,1,588813016,7800,11320,0,390.0,88.0,3432000.0,0,0
Mixed3,16,1,588820023,10995,3900,90,390.0,88.0,3432000.0,0,0
Mixed3,16,0,974348012,12840,3900,0,390.0,58.0,2262000.0,0,0
Mixed3,17,1,588861064,0,0,0,692.0,305.5,2.11406E7,0,0
Mixed3,17,1,588835038,19450,9230,0,495.0,297.0,1.47015E7,0,0
Mixed3,17,1,944326006,0,6620,0,1432.0,558.0,7.99056E7,0,0
Mixed3,17,1,783111076,17120,0,0,728.0,88.0,6406400.0,0,0
Mixed3,17,1,953578059,11880,880,0,1252.0,548.0,6.86096E7,0,0
Mixed3,17,1,953593074,18480,6375,0,592.0,285.5,1.69016E7,0,0
Mixed3,17,1,626439008,0,3055,0,832.0,355.5,2.95776E7,0,0
Mixed3,17,1,588840043,14500,9230,0,495.0,297.0,1.47015E7,0,0
Mixed3,17,1,588845048,6920,0,0,495.0,297.0,1.47015E7,0,0
Mixed3,17,1,953536017,13400,0,0,372.0,88.0,3273600.0,0,0
Mixed3,17,1,588811014,14760,8350,0,372.0,88.0,3273600.0,0,0
Mixed3,17,1,705864010,14900,7270,0,358.0,108.0,3866400.0,0,0
Mixed3,17,1,588849052,14580,6390,0,390.0,88.0,3432000.0,0,0
Mixed3,17,1,705868014,8320,2970,90,358.0,108.0,3866400.0,0,0
Mixed3,17,1,588842045,9400,2970,90,358.0,228.0,8162400.0,0,0
Mixed3,18,1,147888130,0,0,0,390.0,488.0,1.9032E7,0,0
Mixed3,18,1,953586067,11800,0,0,1260.0,1182.0,1.48932E8,0,0
Mixed3,18,1,626470039+626471040+626476045,0,5020,0,1178.0,718.008,8.45813424E7,0,0
Mixed3,18,1,147866108,3900,0,0,451.0,390.0,1.7589E7,0,0
Mixed3,18,1,705869015,3900,3900,0,358.0,108.0,3866400.0,0,0
Mixed3,18,1,147901143,8410,0,90,408.0,228.0,9302400.0,0,0
Mixed3,18,1,705879025,10690,0,90,358.0,108.0,3866400.0,0,0
Mixed3,18,1,588812015,7480,4080,0,372.0,88.0,3273600.0,0,0
Mixed3,19,1,944339019,0,0,0,351.0,535.5,1.879605E7,0,0
Mixed3,19,1,626440009,20845,0,90,832.0,355.5,2.95776E7,0,0
Mixed3,19,1,953592073,0,9345,0,1252.0,285.5,3.57446E7,0,0
Mixed3,19,1,953575056,12580,8480,0,1182.0,372.0,4.39704E7,0,0
Mixed3,19,1,759238006,0,5445,0,451.0,390.0,1.7589E7,0,0
