Container length: 24400
Container width: 12200
Boxes Volume: 2.866159E8
Container Volume: 297680000
Utilization: 96.28322359580758

Packed Boxes: 19
format: x y length width
0 0  8820 5380
19365 0  5035 4360
19365 7840  5035 4360
0 10205  10720 1995
0 8210  10720 1995
0 6030  7830 2180
18280 4360  6120 3380
12935 0  6430 2180
16170 9080  3195 3120
15625 2180  3740 1480
16245 8300  3120 780
10790 4370  5380 7830
8820 0  4080 1480
16188 3660  2092 4600
8820 1480  1880 6430
13445 2180  2180 2120
7830 5910  880 2300
10700 1480  2120 1995
10700 3475  2300 880

numOfBlemishes: 0
