BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Closet2,1,MIXED,24400*12200,2.9768E8,15,2.9282245E8,98.36819739317387%,5,10,2.622966E8,3.052585E7
Closet2,2,MIXED,24400*12200,2.9768E8,10,2.9407525E8,98.78905200214996%,3,7,2.6040145E8,3.36738E7
Closet2,3,MIXED,24400*12200,2.9768E8,8,2.93611E8,98.63309594195108%,2,6,2.61786E8,3.1825E7
Closet2,4,MIXED,24400*12200,2.9768E8,9,2.9081585E8,97.69411784466541%,2,7,2.58888E8,3.192785E7
Closet2,5,MIXED,24400*12200,2.9768E8,8,2.91778E8,98.01733404998656%,2,6,2.64684E8,2.7094E7
Closet2,6,MIXED,24400*12200,2.9768E8,6,2.788162E8,93.66306100510616%,1,5,2.3184E8,4.69762E7
Closet2,7,MIXED,24400*12200,2.9768E8,8,2.722772E8,91.466406879871%,1,7,2.14816E7,2.507956E8
Closet2,8,1,24400*12200,2.9768E8,7,2.638302E8,88.62879602257458%,7,0,2.638302E8,0.0
Closet2,9,1,24400*12200,2.9768E8,8,2.69596E8,90.56570814297231%,8,0,2.69596E8,0.0
Closet2,10,1,24400*12200,2.9768E8,10,2.676002E8,89.89525665143778%,10,0,2.676002E8,0.0
Closet2,11,1,24400*12200,2.9768E8,11,2.780724E8,93.41319537758667%,11,0,2.780724E8,0.0
Closet2,12,0,24400*12200,2.9768E8,3,2.617698E8,87.93664337543672%,0,3,0.0,2.617698E8
Closet2,13,0,24400*12200,2.9768E8,3,2.621634E8,88.06886589626444%,0,3,0.0,2.621634E8
Closet2,14,0,24400*12200,2.9768E8,7,2.4074985E8,80.87538632088147%,0,7,0.0,2.4074985E8
Closet2,15,0,24400*12200,2.9768E8,2,3.85336E7,12.944638538027412%,0,2,0.0,3.85336E7
