Container length: 24400
Container width: 12200
Boxes Volume: 2.9373195E8
Container Volume: 297680000
Utilization: 98.6737268207471

Packed Boxes: 17
format: x y length width
0 0  1080 6460
0 7620  19910 4580
1080 0  5580 4880
0 6540  4880 1080
1080 4880  4570 1080
6660 0  5580 4880
1080 5960  11040 580
4880 6540  4880 1080
5650 4880  6460 1080
12240 0  6010 4375
9760 6540  3470 1080
12240 4375  6010 1580
12120 5960  5780 580
13230 6540  6460 1080
18250 0  6010 4400
19910 6190  4400 6010
18250 4400  6010 1580

numOfBlemishes: 0
