BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet3,1,0,24400*12200,2.9768E8,9,2.935504932E8,98.61276981994088%,
Cabinet3,2,0,24400*12200,2.9768E8,11,2.938181E8,98.70266729373824%,
Cabinet3,3,0,24400*12200,2.9768E8,6,2.948934E8,99.06389411448535%,
Cabinet3,4,0,24400*12200,2.9768E8,12,2.939447932E8,98.74522749260952%,
Cabinet3,5,0,24400*12200,2.9768E8,16,2.920836425061E8,98.12000890422601%,
Cabinet3,6,0,24400*12200,2.9768E8,10,2.931414E8,98.47534264982531%,
Cabinet3,7,0,24400*12200,2.9768E8,11,2.949245E8,99.07434157484546%,
Cabinet3,8,0,24400*12200,2.9768E8,8,2.950078E8,99.10232464391294%,
Cabinet3,9,0,24400*12200,2.9768E8,10,2.93956E8,98.74899220639612%,
Cabinet3,10,0,24400*12200,2.9768E8,10,2.929093E8,98.39737301800591%,
Cabinet3,11,0,24400*12200,2.9768E8,11,2.952011E8,99.16726014512228%,
Cabinet3,12,0,24400*12200,2.9768E8,10,2.962277E8,99.51212711636657%,
Cabinet3,13,0,24400*12200,2.9768E8,14,2.971483E8,99.82138538027411%,
Cabinet3,14,0,24400*12200,2.9768E8,10,2.966955E8,99.66927573233001%,
Cabinet3,15,0,24400*12200,2.9768E8,9,2.939248E8,98.73851115291589%,
Cabinet3,16,0,24400*12200,2.9768E8,12,2.927905E8,98.35746439129267%,
Cabinet3,17,0,24400*12200,2.9768E8,13,2.946437E8,98.98001209352324%,
Cabinet3,18,0,24400*12200,2.9768E8,12,2.940008E8,98.76404192421393%,
Cabinet3,19,0,24400*12200,2.9768E8,8,2.949957E8,99.09825987637731%,
Cabinet3,20,0,24400*12200,2.9768E8,10,2.945551E8,98.95024858908896%,
Cabinet3,21,0,24400*12200,2.9768E8,9,1.778758E8,59.75403117441548%,
Cabinet3,22,0,24400*12200,2.9768E8,8,2.956256E8,99.30986294006988%,
Cabinet3,23,0,24400*12200,2.9768E8,11,2.945977E8,98.96455925826392%,
Cabinet3,24,0,24400*12200,2.9768E8,13,2.95979E8,99.42858102660574%,
Cabinet3,25,0,24400*12200,2.9768E8,12,2.946683428144E8,98.9882903837678%,
Cabinet3,26,0,24400*12200,2.9768E8,11,2.951442E8,99.14814565976887%,
Cabinet3,27,0,24400*12200,2.9768E8,9,2.944289E8,98.90785407148617%,
Cabinet3,28,0,24400*12200,2.9768E8,14,2.941726E8,98.82175490459554%,
Cabinet3,29,0,24400*12200,2.9768E8,15,2.942703932E8,98.85460669174952%,
Cabinet3,30,0,24400*12200,2.9768E8,11,2.939854E8,98.75886858371405%,
Cabinet3,31,0,24400*12200,2.9768E8,11,2.938236E8,98.70451491534534%,
Cabinet3,32,0,24400*12200,2.9768E8,14,2.935286E8,98.6054152109648%,
Cabinet3,33,0,24400*12200,2.9768E8,14,2.946005E8,98.96549986562752%,
Cabinet3,34,0,24400*12200,2.9768E8,6,2.947484E8,99.0151840902983%,
Cabinet3,35,0,24400*12200,2.9768E8,11,2.957536E8,99.35286213383499%,
Cabinet3,36,0,24400*12200,2.9768E8,13,2.953026E8,99.20135716205321%,
Cabinet3,37,0,24400*12200,2.9768E8,12,2.930809E8,98.45501881214727%,
Cabinet3,38,0,24400*12200,2.9768E8,12,2.939091E8,98.73323703305563%,
Cabinet3,39,0,24400*12200,2.9768E8,10,2.947145E8,99.00379602257458%,
Cabinet3,40,0,24400*12200,2.9768E8,10,2.959512037144E8,99.41924338699275%,
Cabinet3,41,0,24400*12200,2.9768E8,13,2.945534E8,98.94967750604677%,
Cabinet3,42,0,24400*12200,2.9768E8,8,2.967967E8,99.70327196990056%,
Cabinet3,43,0,24400*12200,2.9768E8,12,2.93346E8,98.54407417360925%,
Cabinet3,44,0,24400*12200,2.9768E8,14,2.940944E8,98.79548508465466%,
Cabinet3,45,1,24400*12200,2.9768E8,5,2.834996E8,95.23636119322764%,
