Container length: 24400
Container width: 12200
Boxes Volume: 2.779877E8
Container Volume: 297680000
Utilization: 93.38474200483742

Packed Boxes: 21
format: x y length width
0 0  7580 3580
20320 10320  4080 1880
0 10320  4080 1880
20320 0  4080 1880
18000 9440  6400 880
18680 1880  5720 880
0 3580  680 5720
680 3580  6580 5580
7580 0  9870 5950
7260 5950  6580 5580
17450 2760  5720 5950
13840 5950  3580 850
13840 6800  3580 3720
13840 10520  5720 680
4080 11530  4700 580
23170 2760  980 6580
8780 11530  6580 580
680 9160  6580 580
15360 11200  4220 880
0 9740  5950 580
17420 8710  4220 680

numOfBlemishes: 0
