Container length: 24400
Container width: 12200
Boxes Volume: 2.920836425061E8
Container Volume: 297680000
Utilization: 98.12000890422601

Packed Boxes: 16
format: x y length width
0 0  7559 9974
0 11320  22880 880
0 10440  11210 880
0 10040  12140 400
7559 0  10560 7550
7559 9160  8410 880
7559 8240  9690 920
7559 7550  10560 690
11210 10640  5760 680
12140 10170  5220 470
16970 10640  7390 680
15969 9250  7690 920
18119 0  880 8880
17360 10170  5870 470
18999 0  4830 9210
23829 0  470 10580

numOfBlemishes: 0
