Container length: 24400
Container width: 12200
Boxes Volume: 2.953328E8
Container Volume: 297680000
Utilization: 99.21150228433217

Packed Boxes: 17
format: x y length width
0 0  3030 5600
0 9440  8410 2760
0 6110  7510 3330
3030 0  5710 5670
0 5670  7080 380
8410 11120  10590 1080
8740 0  4180 5270
8410 5950  5710 5170
7510 5710  880 3730
12920 0  5710 5180
8740 5270  6410 680
14120 5950  5710 5170
18630 0  5710 5180
19000 11120  2980 1080
15150 5180  9080 730
19830 5950  4520 5170
21980 11120  2370 1080

numOfBlemishes: 0
