Container length: 24400
Container width: 12200
Boxes Volume: 2.929140775E8
Container Volume: 297680000
Utilization: 98.39897792932007

Packed Boxes: 16
format: x y length width
0 0  12480 4070
0 7500  4740 4700
0 4070  7510 3330
4740 7460  8600 4740
7510 4070  10170 3380
12480 0  7710 3570
13340 8630  7510 3570
12480 3570  6900 440
13340 7550  7510 1080
20190 0  4210 3570
20850 7645  2740 4555
17680 4010  3080 2380
17680 6470  6610 1080
23590 8520  730 3680
20760 3570  3580 680
20760 4250  3370 2110

numOfBlemishes: 0
