Container length: 24400
Container width: 12200
Boxes Volume: 2.9190105E8
Container Volume: 297680000
Utilization: 98.0586703843053

Packed Boxes: 25
format: x y length width
0 0  5710 5670
0 8630  7710 3570
0 5800  8245 2830
5710 0  7700 3030
7710 8770  4330 3430
5710 3030  3690 2760
8245 5790  5670 2980
12040 8770  4330 3430
9400 3030  2830 2100
13410 0  5670 3210
9400 5130  6900 580
12230 3210  7710 680
12230 3890  6210 1080
16370 8990  6220 3210
13915 5740  3200 3030
19080 0  4740 3200
17115 6880  3370 2110
16300 4970  8080 630
18440 3890  5810 1080
17115 5800  6110 1080
22590 8830  1710 3370
19940 3200  3580 680
23820 0  580 3580
20485 7130  2830 1700
23315 5620  1080 3210

numOfBlemishes: 0
