Container length: 24400
Container width: 12200
Boxes Volume: 2.920882E8
Container Volume: 297680000
Utilization: 98.12153990862672

Packed Boxes: 27
format: x y length width
0 0  680 8710
0 9540  4020 2660
680 0  9270 6170
0 8860  8710 680
680 7780  10590 1080
4020 10620  8010 1580
680 6900  22480 880
4020 9540  8610 1080
680 6220  5710 680
9950 0  13350 4260
8710 8860  8610 680
6390 6220  7710 680
12030 10620  6110 1580
9950 4260  3030 1900
12630 9540  8610 1080
11270 7780  8610 1080
12980 4260  5670 1710
18140 10620  6110 1580
14100 6020  6080 880
17320 8860  6710 680
21240 9540  2660 1080
18650 4260  5710 1080
19880 7980  3180 880
23300 0  1080 3710
18650 5340  5710 680
20180 6020  3680 880
23060 7850  1080 1010

numOfBlemishes: 0
