Container length: 24400
Container width: 12200
Boxes Volume: 2.923538E8
Container Volume: 297680000
Utilization: 98.21076323568934

Packed Boxes: 29
format: x y length width
0 0  5710 4800
0 8450  6230 3750
0 5080  6360 3370
5710 0  5090 4180
6230 8620  5710 3580
5710 4180  5280 880
6360 5190  5670 3430
10800 0  5090 4180
11940 11120  7710 1080
11940 10040  7710 1080
11940 8960  7710 1080
10990 4180  6210 680
12030 7880  7510 1080
15890 0  5090 4180
12030 6300  3080 1580
12030 4860  7080 580
12030 5440  3580 680
15110 6800  4210 1080
19650 8000  4740 4200
15110 6120  8510 680
20980 0  1080 4710
15610 5440  3710 680
17200 4180  3580 580
22060 0  1700 4740
19320 6800  4210 1080
23760 0  580 4120
19110 4760  4710 680
19320 5440  4210 680
23820 4120  580 3580

numOfBlemishes: 0
