Container length: 24400
Container width: 12200
Boxes Volume: 2.936408E8
Container Volume: 297680000
Utilization: 98.64310669174952

Packed Boxes: 16
format: x y length width
0 0  2710 1080
0 7990  5670 4210
0 1080  5670 6210
2710 0  8920 1080
0 7310  7080 680
5670 9170  7500 3030
5670 1080  18680 6180
5670 8090  8810 1080
7080 7360  8600 730
11630 0  9910 1080
13170 9170  8800 3030
14480 8090  9910 1080
15680 7410  8610 680
21540 0  2660 1080
21970 9440  680 2760
22650 9320  1580 2880

numOfBlemishes: 0
