Container length: 24400
Container width: 12200
Boxes Volume: 2.92546795E8
Container Volume: 297680000
Utilization: 98.27559627788229

Packed Boxes: 21
format: x y length width
0 0  6775 6575
18520 0  5880 5080
4970 10520  19430 1680
0 8300  4880 3900
18820 5240  5580 5280
0 6600  5180 1700
9800 0  8720 2855
4880 9940  5080 580
6775 0  2920 6420
4880 8340  4900 1600
13508 7435  5312 3085
15435 2855  3085 3689
5180 7460  4080 880
5180 6580  7920 880
13430 6555  5390 880
9960 8340  3380 2180
14855 2855  580 3680
10275 2855  4580 1830
9695 2855  580 3720
9260 7760  3900 580
10275 4685  4580 1830

numOfBlemishes: 0
