Container length: 24400
Container width: 12200
Boxes Volume: 2.930154E8
Container Volume: 297680000
Utilization: 98.43301531846278

Packed Boxes: 21
format: x y length width
0 0  3030 8600
0 9440  3880 2760
0 8760  6410 680
3030 0  5430 5710
3880 9440  8410 2760
3030 7880  20480 880
3030 6800  9910 1080
3030 5720  8710 1080
8460 0  7080 5680
6410 8760  12710 680
12290 9440  3880 2760
15540 0  6110 5670
16170 9440  3690 2760
11740 5720  8810 1080
12940 6800  8610 1080
19860 9440  3400 2760
21650 0  1080 7710
19120 8760  4210 680
22730 0  1080 7710
23510 8420  880 3780
23810 0  580 7080

numOfBlemishes: 0
