Container length: 24400
Container width: 12200
Boxes Volume: 2.928082E8
Container Volume: 297680000
Utilization: 98.36341037355551

Packed Boxes: 17
format: x y length width
0 0  4310 10180
0 11120  6210 1080
0 10440  11440 680
4310 0  7710 3570
4310 9360  7710 1080
6210 11120  10180 1080
4310 3630  8710 5730
12020 0  8810 3570
11440 10440  6140 680
12020 9360  8920 1080
13020 3690  7710 5670
16390 11320  3730 880
17580 10590  6780 730
20120 11320  3880 880
20830 0  3570 7710
20940 8480  3370 2110
20730 7800  3580 680

numOfBlemishes: 0
