Container length: 24400
Container width: 12200
Boxes Volume: 2.909309E8
Container Volume: 297680000
Utilization: 97.73276672937382

Packed Boxes: 22
format: x y length width
0 0  4700 4740
0 7970  9590 4230
0 4760  6220 3210
4700 0  5670 3430
4700 3430  8400 680
4700 4110  9080 630
9590 7020  7710 5180
10370 0  7700 3030
6220 5860  3370 2110
6220 4740  8610 1080
10370 3030  7080 380
9590 5940  5810 1080
13100 3410  7080 580
17300 7030  5810 5170
13780 3990  6710 680
18070 0  3570 3210
14830 4670  8400 680
14830 5350  6900 580
15400 5940  7710 1080
21640 0  2760 3690
23110 5790  1080 6410
20490 3690  3730 880

numOfBlemishes: 0
