Container length: 24400
Container width: 12200
Boxes Volume: 2.9648125E8
Container Volume: 297680000
Utilization: 99.59730247245365

Packed Boxes: 17
format: x y length width
0 0  6170 9270
0 9275  10410 2925
6170 0  7710 5180
6170 5895  9375 3380
10410 11520  10180 680
10410 9310  3430 2210
6170 5180  3580 680
13880 0  8710 5180
13840 9680  7080 1840
9750 5180  8610 680
13840 9300  7080 380
15545 5870  8080 3430
20590 11520  3710 680
20920 9310  3430 2210
22590 0  1080 5810
18360 5180  4210 680
23670 0  730 9080

numOfBlemishes: 0
