Container length: 24400
Container width: 12200
Boxes Volume: 2.8590315E8
Container Volume: 297680000
Utilization: 96.04378863208815

Packed Boxes: 11
format: x y length width
0 0  16080 860
2155 7950  22245 4250
16780 0  7620 3465
0 4150  1730 8050
0 860  7810 2965
16790 3465  7610 2575
16350 6220  8050 1730
1730 3825  6570 4050
10210 860  6570 4050
8300 860  1550 4000
8730 5180  7620 2770

numOfBlemishes: 0
