Container length: 24400
Container width: 12200
Boxes Volume: 2.961222E8
Container Volume: 297680000
Utilization: 99.47668637463048

Packed Boxes: 17
format: x y length width
0 0  4830 10450
0 10960  7400 1240
0 10490  8570 470
4830 0  13550 8410
4830 8420  9690 2070
7400 10960  9400 1240
8570 10490  6080 470
14650 10040  9690 920
14520 9120  9690 920
16800 10960  7400 1240
14520 8440  5830 680
18380 0  4660 7550
18380 7560  5760 880
23040 0  680 7390
20350 8440  3760 680
23720 0  680 3760
23720 3760  680 3760

numOfBlemishes: 0
