Container length: 24400
Container width: 12200
Boxes Volume: 2.9205365E8
Container Volume: 297680000
Utilization: 98.10993348562214

Packed Boxes: 10
format: x y length width
0 0  2300 880
17845 9950  6555 2250
4350 0  20050 4575
0 10020  2120 2180
0 880  3370 8320
2120 10020  14990 2180
0 9240  17350 780
17610 9170  6790 780
4350 4595  20050 4575
3370 0  880 8700

numOfBlemishes: 0
