Container length: 24400
Container width: 12200
Boxes Volume: 2.925815E8
Container Volume: 297680000
Utilization: 98.28725477022306

Packed Boxes: 18
format: x y length width
0 0  8710 1080
15790 8630  8610 3570
0 7020  5710 5180
18690 0  5710 5180
0 1080  5710 5180
20520 5870  3880 2760
0 6340  11440 680
16690 5180  7710 680
5710 7020  5710 5180
12980 0  5710 5180
5710 1080  4030 3580
16640 5870  3880 2760
11610 7110  4180 5090
8710 0  4210 1080
5710 4660  6110 1580
9740 1080  2110 3370
11900 1080  1080 5810
13070 5200  3570 1910

numOfBlemishes: 0
