Container length: 24400
Container width: 12200
Boxes Volume: 2.9371255E8
Container Volume: 297680000
Utilization: 98.66720975544209

Packed Boxes: 16
format: x y length width
19660 0  4740 6400
18690 7030  5710 5170
12580 0  7080 5680
16320 6400  8080 630
10975 8130  7715 4070
10980 7050  7710 1080
11950 5680  7710 680
3970 0  8610 5670
4680 6370  11640 680
3465 8630  7510 3570
2965 7050  8010 1580
3240 5670  8710 680
760 0  3210 5670
255 8630  3210 3570
80 0  680 8610
865 5800  2100 2830

numOfBlemishes: 0
