Container length: 24400
Container width: 12200
Boxes Volume: 2.57535875E8
Container Volume: 297680000
Utilization: 86.51433586401504

Packed Boxes: 21
format: x y length width
0 0  22380 880
3320 11320  21080 880
0 3600  3030 8600
23320 0  1080 8080
3920 10440  20480 880
0 880  7710 1080
22640 0  680 7710
16690 9360  7710 1080
0 1960  7710 1080
16930 880  5710 3750
16690 8280  7710 1080
3030 4420  580 6900
3610 6260  5090 4180
18950 5520  3690 2760
3030 3040  7710 1080
3610 4120  7710 1080
11935 880  4995 4025
15260 5520  3690 2760
8980 9360  7710 1080
9580 8280  7110 1080
8700 6070  3670 2210

numOfBlemishes: 0
