Container length: 24400
Container width: 12200
Boxes Volume: 2.913337E8
Container Volume: 297680000
Utilization: 97.86807981725343

Packed Boxes: 18
format: x y length width
0 0  7710 5180
18690 0  5710 5430
18730 6090  5670 6110
0 7030  4330 5170
4330 7030  5710 5170
0 5190  7080 1840
17500 5430  6900 580
13120 8630  5610 3570
15660 0  3030 4200
7710 0  5270 4180
13000 0  2660 4020
10120 7550  8610 1080
9980 4200  8710 1080
10040 8800  2760 3400
10120 6470  8610 1080
7710 4180  2100 2830
10600 5280  6900 580
10600 5890  6900 580

numOfBlemishes: 0
