Container length: 24400
Container width: 12200
Boxes Volume: 2.958668E8
Container Volume: 297680000
Utilization: 99.39088954582103

Packed Boxes: 16
format: x y length width
0 0  680 8400
16890 0  7510 3330
15800 7460  8600 4740
0 8530  8080 3670
680 0  7710 5670
16890 3330  7510 1080
680 5700  7700 2830
15600 4410  8800 3030
9180 0  7710 1080
8080 8630  7710 3570
8390 0  680 8610
9190 1080  7700 3030
9190 7550  6610 1080
13490 4110  2110 3370
9070 4110  2210 3430
11280 4110  2210 3430

numOfBlemishes: 0
