Container length: 24400
Container width: 12200
Boxes Volume: 2.95635E8
Container Volume: 297680000
Utilization: 99.313020693362

Packed Boxes: 16
format: x y length width
0 0  6180 5580
23770 0  630 11080
0 8630  4210 3570
18190 11120  6210 1080
18060 0  5710 4800
18060 5450  5710 5670
0 5600  7700 3030
4210 8630  7710 3570
14690 4800  9080 630
6180 0  6200 4740
11960 11120  6230 1080
12390 0  5670 4710
15350 5450  2710 5670
11920 5450  3430 5670
6180 4740  8400 680
7700 5600  4200 3030

numOfBlemishes: 0
