BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Closet2,1,1,20588351123,0,0,0,872.0,462.0,4.02864E7,0,0
Closet2,1,0,20588351131,8720,0,90,1169.0,558.0,6.52302E7,0,0
Closet2,1,0,20588351141+20588351031+20588351036+20588351041,14300,0,0,942.0,960.0,9.0432E7,0,0
Closet2,1,0,20588351065,0,4620,0,737.0,554.0,4.08298E7,0,0
Closet2,1,0,20588351053,14300,9600,90,212.0,502.0,1.06424E7,0,0
Closet2,1,0,20588351122,0,10160,0,872.0,68.0,5929600.0,0,0
Closet2,1,0,20588351054,19320,9600,90,212.0,502.0,1.06424E7,0,0
Closet2,1,0,20588351046,0,10840,0,398.0,136.0,5412800.0,0,0
Closet2,1,0,20588351016,3980,11720,0,523.0,48.0,2510400.0,0,0
Closet2,1,0,20588351079,7370,4620,90,414.0,115.0,4761000.0,0,0
Closet2,1,0,20588351020,9210,11720,0,486.0,48.0,2332800.0,0,0
Closet2,1,0,20588351143,23720,0,90,942.0,68.0,6405600.0,0,0
Closet2,1,0,20588351019,14070,11720,0,489.0,48.0,2347200.0,0,0
Closet2,1,0,20588351067,3980,10840,0,440.0,87.0,3828000.0,0,0
Closet2,1,0,20588351017,18960,11720,0,523.0,48.0,2510400.0,0,0
Closet2,2,1,20588351150+20588351082+20588351103+20588351087,0,0,0,2415.0,960.0,2.3184E8,0,0
Closet2,2,0,20588351156,0,9600,0,872.0,68.0,5929600.0,0,0
Closet2,2,0,20588351163,0,10280,0,872.0,68.0,5929600.0,0,0
Closet2,2,0,20588351052,8720,9600,90,212.0,520.0,1.1024E7,0,0
Closet2,2,0,20588351084,13920,9600,0,414.0,115.0,4761000.0,0,0
Closet2,2,0,20588351089,18060,9600,0,414.0,115.0,4761000.0,0,0
Closet2,2,0,20588351075,13920,10750,0,932.0,68.0,6337600.0,0,0
Closet2,2,0,20588351094,0,10960,0,414.0,115.0,4761000.0,0,0
