Container length: 24400
Container width: 12200
Boxes Volume: 2.90856871E8
Container Volume: 297680000
Utilization: 97.70789807847353

Packed Boxes: 17
format: x y length width
0 0  2300 9650
0 11620  19730 580
0 10740  11880 880
0 9860  17180 880
2300 0  21820 580
2300 580  9650 8050
2300 8780  20220 1080
11880 10740  11520 880
11950 580  6575 8140
17180 9860  6590 880
18525 580  880 6950
19730 11620  3900 580
19405 580  4900 1600
19405 2180  3085 5312
18525 7700  5080 1080
23770 7120  580 5080
22490 2180  1850 4850

numOfBlemishes: 0
