Container length: 24400
Container width: 12200
Boxes Volume: 2.944862615E8
Container Volume: 297680000
Utilization: 98.92712358908895

Packed Boxes: 20
format: x y length width
0 0  17680 3680
0 11520  24280 680
0 9840  19430 1680
0 6780  7410 3060
0 3680  7410 3060
7410 6760  8580 3080
7410 3680  8580 3080
17680 0  4049 3085
15990 6755  4049 3085
15990 3680  3900 1900
19430 9920  4900 1600
17680 3085  5080 580
15990 6175  3720 580
15990 5580  3680 580
21729 0  1523 3085
20039 8370  4300 1550
23252 0  1080 4580
19890 3665  3320 1080
20039 5515  4220 2855
19890 4745  3900 680

numOfBlemishes: 0
