Container length: 24400
Container width: 12200
Boxes Volume: 2.93460771E8
Container Volume: 297680000
Utilization: 98.5826293335125

Packed Boxes: 17
format: x y length width
0 0  4870 5580
0 6820  7400 5380
4870 0  17720 1080
0 5740  7880 1080
4870 1080  17720 680
4870 1760  10400 3900
7400 6820  7400 5380
7880 6240  15580 580
7880 5660  3720 580
14800 6888  3085 5312
15270 1760  7400 3880
11600 5660  8480 580
17885 6920  5580 5280
22670 0  580 5080
23250 0  1080 5080
23465 6480  880 5720
20080 5640  3900 580

numOfBlemishes: 0
