Container length: 24400
Container width: 12200
Boxes Volume: 2.92790198E8
Container Volume: 297680000
Utilization: 98.35736294006988

Packed Boxes: 16
format: x y length width
0 0  3900 7810
0 7980  3080 4220
3080 9140  7410 3060
3900 0  19730 580
3900 580  19580 880
3900 1460  7660 6790
3080 8260  17620 880
10490 9140  7410 3060
11560 1460  8460 5880
11560 7380  8460 880
17900 9280  6420 2920
20020 1460  1280 2780
21300 1460  3085 3689
20700 6195  3689 3085
20020 4360  580 3900
20600 5149  3720 880

numOfBlemishes: 0
