Container length: 24400
Container width: 12200
Boxes Volume: 2.79793084E8
Container Volume: 297680000
Utilization: 93.9912268207471

Packed Boxes: 24
format: x y length width
0 0  5387 4220
20680 0  3720 3365
20320 10320  4080 1880
0 10320  4080 1880
18000 9440  6400 880
5387 0  880 4220
6267 0  6580 5580
0 5580  6580 3580
6580 5580  9870 5950
16450 3365  5950 5720
12847 0  6580 980
12847 980  7720 680
12847 1660  3580 3720
22400 3365  680 5720
4080 11530  14680 580
0 4220  5720 680
23080 3365  580 4700
0 9160  6580 580
16427 1660  4220 880
16450 10320  3580 850
23660 3365  580 5950
0 4900  4220 680
0 9740  6580 580
16427 2540  3580 580

numOfBlemishes: 0
