BatchNo,BoardNo,Color,UPI,X,Y,R,L,W,Area,Type,SubCode
nfp_blocks,1,1,066590034,0.0,0.0,0,772.0,558.0,430776.00,NFP,
nfp_blocks,1,1,066588032,0.0,562.0,90,558.0,658.0,367164.00,NFP,
nfp_blocks,1,1,066598044,558.0,562.0,90,358.0,658.0,235564.00,NFP,
nfp_blocks,1,1,066565005,772.0,0.0,0,372.0,558.0,207576.00,NFP,
nfp_blocks,1,1,066644097,916.0,562.0,90,538.0,658.0,354004.00,NFP,
nfp_blocks,1,1,066583025,1144.0,0.0,0,872.0,558.0,486576.00,NFP,
nfp_blocks,1,1,066672128,1454.0,562.0,90,98.0,658.0,64484.00,NFP,
nfp_blocks,1,1,066562002,1552.0,562.0,90,58.0,658.0,38164.00,NFP,
nfp_blocks,1,1,066684141,1610.0,580.0,90,206.0,640.0,131840.00,NFP,
nfp_blocks,1,1,066572013,1816.0,562.0,90,58.0,658.0,38164.00,NFP,
nfp_blocks,1,1,066573014,1874.0,562.0,90,558.0,658.0,367164.00,NFP,
nfp_blocks,1,1,066575016,2016.0,0.0,0,422.0,558.0,235476.00,NFP,
nfp_blocks,2,1,066631080,0.0,0.0,90,565.0,572.0,323180.00,NFP,
nfp_blocks,2,1,066563003,0.0,662.0,0,658.0,558.0,367164.00,NFP,
nfp_blocks,2,1,066601047,0.0,574.0,0,640.0,88.0,56320.00,NFP,
nfp_blocks,2,1,066625074,565.0,0.0,90,595.0,572.0,340340.00,NFP,
nfp_blocks,2,1,066567007+066656110+066683140+066682139+066680137,658.0,574.0,90,1223.0,646.0,790058.00,NFP,
nfp_blocks,2,1,066630079,1160.0,0.0,90,594.5,572.0,340054.00,NFP,
nfp_blocks,2,1,066627076,1754.5,0.0,90,108.0,572.0,61776.00,NFP,
nfp_blocks,2,1,066652106,1862.5,0.0,0,572.0,558.0,319176.00,NFP,
nfp_blocks,2,1,066581023,1881.0,562.0,90,558.0,658.0,367164.00,NFP,
nfp_blocks,3,1,066665120,0.0,0.0,90,188.0,408.0,76704.00,NFP,
nfp_blocks,3,1,066611059,0.0,462.0,90,358.0,758.0,271364.00,NFP,
nfp_blocks,3,1,066658112,188.0,0.0,90,188.0,408.0,76704.00,NFP,
nfp_blocks,3,1,066579020,358.0,694.0,0,422.0,526.0,221972.00,NFP,
nfp_blocks,3,1,066638089,376.0,0.0,0,987.0,595.0,587265.00,NFP,
nfp_blocks,3,1,066569009,780.0,694.0,0,372.0,526.0,195672.00,NFP,
nfp_blocks,3,1,066592036,358.0,606.0,0,772.0,88.0,67936.00,NFP,
nfp_blocks,3,1,066600046+066646099+066674130,1152.0,618.3,0,887.0,601.7,533734.41,NFP,
nfp_blocks,3,1,066639090,1363.0,0.0,90,987.0,452.0,446124.00,NFP,
nfp_blocks,3,1,066677134,1363.0,452.0,0,658.0,160.0,105280.00,NFP,
nfp_blocks,3,1,066615063,2039.0,883.5,0,372.0,336.5,125178.00,NFP,
nfp_blocks,3,1,066585027,2350.0,0.0,90,88.0,872.0,76736.00,NFP,
nfp_blocks,3,1,066659113,2039.0,475.5,90,188.0,408.0,76704.00,NFP,
nfp_blocks,3,1,066577018,2227.0,461.5,90,88.0,422.0,37136.00,NFP,
nfp_blocks,4,1,066635086,0.0,0.0,0,488.0,595.0,290360.00,NFP,
nfp_blocks,4,1,066622071,0.0,625.0,0,2208.0,595.0,1313760.00,NFP,
nfp_blocks,4,1,066632081,488.0,0.0,0,572.0,593.5,339482.00,NFP,
nfp_blocks,4,1,066602048,1060.0,0.0,0,640.0,88.0,56320.00,NFP,
nfp_blocks,4,1,066666121,1060.0,88.0,90,188.0,510.0,95880.00,NFP,
nfp_blocks,4,1,066584026,1248.0,88.0,0,872.0,88.0,76736.00,NFP,
nfp_blocks,4,1,066664119,1248.0,176.0,90,188.0,408.0,76704.00,NFP,
nfp_blocks,4,1,066616064,1436.0,176.0,0,722.0,372.0,268584.00,NFP,
nfp_blocks,4,1,066609057,1700.0,0.0,0,740.0,88.0,65120.00,NFP,
nfp_blocks,4,1,066667122,2208.0,710.0,90,188.0,510.0,95880.00,NFP,
nfp_blocks,4,1,066661115,2158.0,88.0,90,188.0,510.0,95880.00,NFP,
nfp_blocks,4,1,066654108,2346.0,88.0,90,88.0,572.0,50336.00,NFP,
nfp_blocks,5,1,066614062,0.0,0.0,0,372.0,358.0,133176.00,NFP,
nfp_blocks,5,1,066597043,0.0,1162.0,0,2208.0,58.0,128064.00,NFP,
nfp_blocks,5,1,066660114,0.0,652.0,90,188.0,510.0,95880.00,NFP,
