BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Cabinet1,1,MIXED,24400*12200,2.9768E8,6,2.855261E8,95.91712577264175%,2,4,2.020056E8,8.35205E7
Cabinet1,2,MIXED,24400*12200,2.9768E8,10,2.898886E8,97.38262563826929%,2,8,1.605708E8,1.293178E8
Cabinet1,3,MIXED,24400*12200,2.9768E8,10,2.752791E8,92.47483875302338%,2,8,1.866756E8,8.86035E7
Cabinet1,4,MIXED,24400*12200,2.9768E8,8,2.856244E8,95.95014780972858%,2,6,1.866756E8,9.89488E7
Cabinet1,5,MIXED,24400*12200,2.9768E8,8,2.856244E8,95.95014780972858%,2,6,1.866756E8,9.89488E7
Cabinet1,6,0,24400*12200,2.9768E8,2,2.82149E8,94.7826525127654%,0,2,0.0,2.82149E8
Cabinet1,7,0,24400*12200,2.9768E8,4,2.8428895E8,95.50152848696587%,0,4,0.0,2.8428895E8
Cabinet1,8,0,24400*12200,2.9768E8,4,2.879564E8,96.73353937113679%,0,4,0.0,2.879564E8
Cabinet1,9,0,24400*12200,2.9768E8,8,2.817517E8,94.64918704649288%,0,8,0.0,2.817517E8
Cabinet1,10,0,24400*12200,2.9768E8,4,2.836166E8,95.27566514377857%,0,4,0.0,2.836166E8
Cabinet1,11,0,24400*12200,2.9768E8,4,2.7567045E8,92.60630542864821%,0,4,0.0,2.7567045E8
Cabinet1,12,0,24400*12200,2.9768E8,4,2.795372E8,93.90526740123623%,0,4,0.0,2.795372E8
Cabinet1,13,0,24400*12200,2.9768E8,8,2.775101E8,93.22430126310131%,0,8,0.0,2.775101E8
Cabinet1,14,0,24400*12200,2.9768E8,6,2.769581E8,93.03886723998924%,0,6,0.0,2.769581E8
Cabinet1,15,0,24400*12200,2.9768E8,6,2.879305E8,96.72483875302338%,0,6,0.0,2.879305E8
Cabinet1,16,0,24400*12200,2.9768E8,4,2.8294425E8,95.04980180059124%,0,4,0.0,2.8294425E8
