Container length: 24400
Container width: 12200
Boxes Volume: 2.7965535E8
Container Volume: 297680000
Utilization: 93.94495767266864

Packed Boxes: 20
format: x y length width
0 0  14920 1580
18520 7120  5880 5080
0 7480  5875 4720
18525 0  5875 4720
0 1580  8720 3080
0 4660  5090 2280
17810 4720  6590 880
20150 5840  4250 1280
5875 8825  7410 3375
15605 0  2920 2575
13650 9280  4870 2920
14275 2575  4250 1280
15740 8000  2780 1280
5875 4660  8580 3080
8720 1580  4220 3080
14455 3855  1900 3900
5875 7755  8820 880
16355 3855  880 4080
17235 5600  2780 1280
12940 1580  1280 2780

numOfBlemishes: 0
