Container length: 24400
Container width: 12200
Boxes Volume: 2.89687521E8
Container Volume: 297680000
Utilization: 97.31507692824509

Packed Boxes: 23
format: x y length width
0 0  10400 3900
17000 6820  7400 5380
0 8300  7810 3900
15820 0  8580 3080
16990 3080  7410 3060
0 3900  7410 3060
0 7220  8460 1080
15920 6240  8480 580
11920 10520  5080 1680
7810 9125  3910 3075
10868 0  4952 3085
11750 8670  5250 1850
11910 3085  5080 580
7810 8545  3720 580
12420 6840  4580 1830
12160 3665  4830 880
7410 3900  4580 580
7410 4480  4190 880
12090 4545  4900 1600
8460 7965  3900 580
7410 5390  4580 1830
8460 7385  3900 580
12020 6160  3900 680

numOfBlemishes: 0
