BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Mixed2,1,0,24400*12200,2.9768E8,9,2.94725971E8,99.00764948938458%,
Mixed2,2,0,24400*12200,2.9768E8,10,2.953218E8,99.20780704111797%,
Mixed2,3,0,24400*12200,2.9768E8,11,2.93549171E8,98.61232565170654%,
Mixed2,4,0,24400*12200,2.9768E8,13,2.939532E8,98.74805159903252%,
Mixed2,5,0,24400*12200,2.9768E8,8,2.953933635E8,99.23184745364149%,
Mixed2,6,0,24400*12200,2.9768E8,17,2.93460771E8,98.5826293335125%,
Mixed2,7,0,24400*12200,2.9768E8,9,2.9489345E8,99.06391091104541%,
Mixed2,8,0,24400*12200,2.9768E8,20,2.944862615E8,98.92712358908895%,
Mixed2,9,0,24400*12200,2.9768E8,12,2.937987635E8,98.6961715600645%,
Mixed2,10,0,24400*12200,2.9768E8,7,5.81359635E7,19.529684056705186%,
Mixed2,11,0,24400*12200,2.9768E8,13,2.936026E8,98.63027411986026%,
Mixed2,12,0,24400*12200,2.9768E8,16,2.92790198E8,98.35736294006988%,
Mixed2,13,0,24400*12200,2.9768E8,17,2.90856871E8,97.70789807847353%,
Mixed2,14,1,24400*12200,2.9768E8,10,2.9534866E8,99.21683015318463%,
Mixed2,15,1,24400*12200,2.9768E8,11,2.9190265E8,98.05920787422737%,
Mixed2,16,1,24400*12200,2.9768E8,9,2.936452E8,98.6445847890352%,
Mixed2,17,1,24400*12200,2.9768E8,9,2.946122E8,98.96943026068261%,
Mixed2,18,1,24400*12200,2.9768E8,9,2.9078185E8,97.68269618382155%,
Mixed2,19,1,24400*12200,2.9768E8,10,2.933112E8,98.53238376780436%,
Mixed2,20,1,24400*12200,2.9768E8,10,2.954134E8,99.23857833915613%,
Mixed2,21,1,24400*12200,2.9768E8,6,2.932027E8,98.49593523246439%,
Mixed2,22,1,24400*12200,2.9768E8,7,2.931701E8,98.48498387530235%,
Mixed2,23,1,24400*12200,2.9768E8,13,2.9446305E8,98.91932612201022%,
Mixed2,24,1,24400*12200,2.9768E8,8,2.954022E8,99.2348159097017%,
Mixed2,25,1,24400*12200,2.9768E8,14,2.246853E8,75.4788027411986%,
Mixed2,26,1,24400*12200,2.9768E8,11,2.920652E8,98.11381349099705%,
Mixed2,27,1,24400*12200,2.9768E8,12,2.92487414E8,98.25564834721848%,
Mixed2,28,1,24400*12200,2.9768E8,12,2.9133715E8,97.86923877989787%,
Mixed2,29,1,24400*12200,2.9768E8,13,2.9364155E8,98.6433586401505%,
Mixed2,30,1,24400*12200,2.9768E8,8,2.9102E8,97.76269819940876%,
Mixed2,31,1,24400*12200,2.9768E8,7,2.953732E8,99.22507390486427%,
Mixed2,32,1,24400*12200,2.9768E8,12,2.933468E8,98.54434291857028%,
Mixed2,33,1,24400*12200,2.9768E8,14,2.930306E8,98.43812147272239%,
Mixed2,34,1,24400*12200,2.9768E8,6,2.945665E8,98.95407820478366%,
Mixed2,35,1,24400*12200,2.9768E8,9,2.921585E8,98.1451558720774%,
Mixed2,36,1,24400*12200,2.9768E8,8,2.9112565E8,97.79818933082504%,
Mixed2,37,1,24400*12200,2.9768E8,9,2.92514E8,98.264579414136%,
Mixed2,38,1,24400*12200,2.9768E8,10,2.936562E8,98.6482800322494%,
Mixed2,39,1,24400*12200,2.9768E8,7,2.946896E8,98.99543133566246%,
Mixed2,40,1,24400*12200,2.9768E8,12,2.9272235E8,98.33457067992475%,
