BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Closet3,1,0,24400*12200,2.9768E8,11,2.9213065E8,98.13580018812148%,
Closet3,2,0,24400*12200,2.9768E8,9,2.8805872E8,96.76791185165278%,
Closet3,3,0,24400*12200,2.9768E8,10,2.9217492E8,98.15067186240258%,
Closet3,4,0,24400*12200,2.9768E8,17,2.5209936E8,84.68804084923407%,
Closet3,5,1,24400*12200,2.9768E8,16,2.914544E8,97.90862671324912%,
Closet3,6,1,24400*12200,2.9768E8,14,2.938938E8,98.7280972856759%,
Closet3,7,1,24400*12200,2.9768E8,11,2.91688125E8,97.98714223327062%,
Closet3,8,1,24400*12200,2.9768E8,12,2.922568E8,98.1781779091642%,
Closet3,9,1,24400*12200,2.9768E8,8,2.933726E8,98.55300994356355%,
Closet3,10,1,24400*12200,2.9768E8,16,2.351643E8,78.99902579951626%,
