BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Others1,1,1,066630079,0,0,90,572.0,594.5,3.40054E7,0,0
Others1,1,1,066644097,19020,0,90,658.0,538.0,3.54004E7,0,0
Others1,1,1,066565005,18820,8480,90,372.0,558.0,2.07576E7,0,0
Others1,1,1,066683140+066682139+066567007+066680137,0,5740,0,650.0,646.0,4.199E7,0,0
Others1,1,1,066660114,19300,6600,0,510.0,188.0,9588000.0,0,0
Others1,1,1,066632081,13085,0,90,572.0,593.5,3.39482E7,0,0
Others1,1,1,066563003,12240,6620,0,658.0,558.0,3.67164E7,0,0
Others1,1,1,066658112,5945,0,90,408.0,188.0,7670400.0,0,0
Others1,1,1,066627076,6500,11120,0,572.0,108.0,6177600.0,0,0
Others1,1,1,066625074,6500,5170,0,572.0,595.0,3.4034E7,0,0
Others1,1,1,066579020,7825,0,90,422.0,526.0,2.21972E7,0,0
Others1,1,1,066654108,5945,4220,0,572.0,88.0,5033600.0,0,0
Others1,1,1,066601047,12620,5740,0,640.0,88.0,5632000.0,0,0
Others1,2,1,066562002,0,0,90,658.0,58.0,3816400.0,0,0
Others1,2,1,066573014,17820,0,0,658.0,558.0,3.67164E7,0,0
Others1,2,1,066581023,17820,6620,0,658.0,558.0,3.67164E7,0,0
Others1,2,1,066590034,0,6620,0,772.0,558.0,4.30776E7,0,0
Others1,2,1,066588032,580,0,0,658.0,558.0,3.67164E7,0,0
Others1,2,1,066592036,16680,5580,0,772.0,88.0,6793600.0,0,0
Others1,2,1,066602048,580,5580,0,640.0,88.0,5632000.0,0,0
Others1,2,1,066656110,11240,0,0,658.0,558.0,3.67164E7,0,0
Others1,2,1,066674130,13600,6613,0,422.0,558.72,2.3577984000000004E7,0,0
Others1,2,1,066659113,7160,0,0,408.0,188.0,7670400.0,0,0
Others1,2,1,066652106,7720,6620,0,572.0,558.0,3.19176E7,0,0
Others1,2,1,066664119,7160,1880,0,408.0,188.0,7670400.0,0,0
Others1,2,1,066665120,7160,3760,0,408.0,188.0,7670400.0,0,0
Others1,2,1,066584026,6980,5733,0,872.0,88.0,7673600.0,0,0
Others1,3,1,066569009,0,0,90,372.0,526.0,1.95672E7,0,0
Others1,3,1,066638089,14530,0,0,987.0,595.0,5.87265E7,0,0
Others1,3,1,066598044,17820,8620,0,658.0,358.0,2.35564E7,0,0
Others1,3,1,066635086,0,7320,90,488.0,595.0,2.9036E7,0,0
Others1,3,1,066672128,17820,7640,0,658.0,98.0,6448400.0,0,0
Others1,3,1,066600046,0,3720,0,887.0,358.0,3.17546E7,0,0
Others1,3,1,066677134,17820,6040,0,658.0,160.0,1.0528E7,0,0
Others1,3,1,066616064,5260,0,0,722.0,372.0,2.68584E7,0,0
Others1,3,1,066646099,5950,7980,90,422.0,538.72,2.2733984000000004E7,0,0
Others1,3,1,066575016,12240,7980,90,422.0,558.0,2.35476E7,0,0
Others1,3,1,066661115,12650,0,90,510.0,188.0,9588000.0,0,0
Others1,3,1,066572013,5950,7400,0,658.0,58.0,3816400.0,0,0
Others1,3,1,066666121,12720,6100,0,510.0,188.0,9588000.0,0,0
Others1,3,1,066577018,11337,7980,90,422.0,88.0,3713600.0,0,0
Others1,3,1,066614062,8870,3720,0,372.0,358.0,1.33176E7,0,0
Others1,4,1,066597043,2320,0,0,2208.0,58.0,1.28064E7,0,0
Others1,4,1,066639090,14530,7680,90,452.0,987.0,4.46124E7,0,0
Others1,4,1,066622071,2320,580,0,2208.0,595.0,1.31376E8,0,0
Others1,4,1,066585027,15680,6800,0,872.0,88.0,7673600.0,0,0
Others1,4,1,066583025,5810,6620,0,872.0,558.0,4.86576E7,0,0
Others1,4,1,066631080,90,6550,0,572.0,565.0,3.2318E7,0,0
Others1,4,1,066684141,260,0,90,640.0,206.0,1.3184E7,0,0
Others1,5,1,066611059,0,0,0,758.0,358.0,2.71364E7,0,0
Others1,5,1,066615063,20680,8835,0,372.0,336.5,1.25178E7,0,0
Others1,5,1,066667122,0,10320,0,510.0,188.0,9588000.0,0,0
Others1,5,1,066609057,17000,0,0,740.0,88.0,6512000.0,0,0
Others1,5,0,066593037,23720,880,90,772.0,68.0,5249600.0,0,0
Others1,5,0,066620069,9040,880,0,1468.0,58.0,8514400.0,0,0
Others1,5,0,066599045,0,3740,90,658.0,358.0,2.35564E7,0,0
Others1,5,0,066564004,18140,1460,90,658.0,558.0,3.67164E7,0,0
Others1,5,0,066606054,13100,8620,0,758.0,358.0,2.71364E7,0,0
Others1,5,0,066618067,5740,8040,0,1798.0,58.0,1.04284E7,0,0
Others1,5,0,066612060,5100,8620,0,758.0,358.0,2.71364E7,0,0
Others1,5,0,066645098,3580,3740,90,658.0,98.0,6448400.0,0,0
Others1,5,0,066647100,12780,0,0,422.0,88.0,3713600.0,0,0
Others1,5,0,066610058,7580,0,90,358.0,58.0,2076400.0,0,0
Others1,5,0,066637088,8270,1460,0,987.0,595.0,5.87265E7,0,0
Others1,5,0,066613061,4560,3580,90,372.0,358.0,1.33176E7,0,0
Others1,5,0,066675131,8160,0,0,422.0,88.0,3713600.0,0,0
Others1,5,0,066643096,4560,7460,0,658.0,58.0,3816400.0,0,0
Others1,5,0,066671127,11560,7460,0,658.0,58.0,3816400.0,0,0
Others1,6,0,066623072,0,0,0,2208.0,595.0,1.31376E8,0,0
Others1,6,0,066574015,17820,6620,0,658.0,558.0,3.67164E7,0,0
Others1,6,0,066607055,0,11350,0,358.0,85.0,3043000.0,0,0
Others1,6,0,066578019,23720,0,90,422.0,68.0,2869600.0,0,0
Others1,6,0,066650104,23140,0,90,470.0,58.0,2726000.0,0,0
Others1,7,0,066582024,0,0,90,658.0,558.0,3.67164E7,0,0
Others1,7,0,066589033,18820,0,90,658.0,558.0,3.67164E7,0,0
Others1,7,0,066655109,18680,11520,0,572.0,68.0,3889600.0,0,0
