Container length: 24400
Container width: 12200
Boxes Volume: 2.936320635E8
Container Volume: 297680000
Utilization: 98.64017182880946

Packed Boxes: 17
format: x y length width
0 0  24180 3380
0 11320  22480 880
0 10440  17180 880
0 9860  22530 580
0 7280  22480 2580
0 3380  21170 880
0 4260  21820 580
0 4840  17720 680
0 6700  22180 580
0 6120  19730 580
0 5520  19730 580
17180 10440  4830 880
22530 9115  1523 3085
17720 4840  4830 580
21170 3380  2920 880
19730 5420  2780 1280
22550 4265  1850 4850

numOfBlemishes: 0
