Container length: 24400
Container width: 12200
Boxes Volume: 2.904032E8
Container Volume: 297680000
Utilization: 97.55549583445311

Packed Boxes: 21
format: x y length width
0 0  14920 2180
6680 11120  17720 1080
20500 0  3900 7810
0 11320  6590 880
0 10440  5390 880
9280 10040  15120 1080
0 5360  5880 5080
8820 9460  15580 580
0 2180  8720 3080
8920 8880  15480 580
9180 8300  15220 580
15120 0  5380 7400
5390 10540  3720 580
5880 5290  1850 5250
8980 7420  11520 880
7730 5960  1080 4580
8720 2180  5180 1600
14040 2180  1080 3320
8720 3780  5250 1850
8810 6540  5390 880
8810 5630  5390 880

numOfBlemishes: 0
