Container length: 24400
Container width: 12200
Boxes Volume: 2.962429E8
Container Volume: 297680000
Utilization: 99.51723327062618

Packed Boxes: 16
format: x y length width
0 0  5670 8610
18590 0  5810 5170
23320 5970  1080 6230
0 8620  4030 3580
11260 11520  12060 680
17610 5850  5710 5670
4030 8620  7080 3580
11690 5170  12710 680
5670 0  4180 5090
15560 0  3030 3200
15900 5850  1710 5670
9850 0  5710 5170
15560 3200  3030 1900
12190 5850  3710 5670
5670 5190  5430 3430
11110 5910  1080 5610

numOfBlemishes: 0
