Container length: 24400
Container width: 12200
Boxes Volume: 2.916278E8
Container Volume: 297680000
Utilization: 97.9668771835528

Packed Boxes: 16
format: x y length width
18720 0  5680 7080
18520 8620  5880 3580
11640 0  7080 5680
11440 6520  7080 5680
4560 0  7080 5680
4360 6520  7080 5680
980 0  3580 5605
610 6490  3750 5710
0 5680  3680 730
3680 5680  4210 680
7890 5680  6780 730
18520 7080  5710 680
0 0  880 5280
18520 7760  5710 680
0 6410  580 4120
14670 5680  4010 680

numOfBlemishes: 0
