Container length: 24400
Container width: 12200
Boxes Volume: 2.952243E8
Container Volume: 297680000
Utilization: 99.1750537489922

Packed Boxes: 16
format: x y length width
0 0  5180 5710
18690 0  5710 5170
20650 5970  3750 6230
0 8020  5090 4180
10470 11120  10180 1080
0 6940  6210 1080
15560 6940  5090 4180
5090 8020  5270 4180
16000 5170  8400 680
5180 0  7710 5180
0 5860  8920 1080
12980 0  5710 5170
9010 5860  11640 1080
10470 6940  5090 4180
5180 5180  10710 680
6210 6940  4210 1080

numOfBlemishes: 0
