Container length: 24400
Container width: 12200
Boxes Volume: 2.914618E8
Container Volume: 297680000
Utilization: 97.91111260413868

Packed Boxes: 22
format: x y length width
0 0  3880 2760
13810 0  10590 1080
16690 8630  7710 3570
0 9170  8800 3030
19230 1080  5170 4520
0 2760  3400 2760
0 6140  7700 3030
15800 5600  8600 3030
3880 0  9910 1080
3880 1080  7700 3250
0 5520  6900 580
11720 1080  7510 3330
8980 11120  7710 1080
3400 4330  7710 1080
8980 10040  7710 1080
11150 4410  8080 1080
8980 9360  7710 680
8980 8680  7710 680
7700 8000  7710 680
7700 7320  7710 680
7700 6640  7710 680
7700 5490  7710 1080

numOfBlemishes: 0
