Container length: 24400
Container width: 12200
Boxes Volume: 2.509958E8
Container Volume: 297680000
Utilization: 84.31732061273851

Packed Boxes: 24
format: x y length width
0 0  1080 9910
20730 0  3670 4330
15690 11520  8710 680
0 11120  5710 1080
16690 10440  7710 1080
1080 0  680 8710
0 10040  7710 1080
1760 0  1080 5710
20970 6110  3430 4330
2840 0  3430 4330
1080 8960  5710 1080
13220 0  7510 3330
12760 4330  11640 1080
1760 7880  7710 1080
16970 5585  4000 4855
5710 11120  8610 1080
1760 6800  8710 1080
6270 0  4740 4700
12120 3330  8610 680
1760 5720  8710 1080
2840 4700  8710 680
14580 8150  2110 3370
7710 10040  5810 1080
13400 6240  3570 1910

numOfBlemishes: 0
