Container length: 24400
Container width: 12200
Boxes Volume: 2.942044775E8
Container Volume: 297680000
Utilization: 98.83246355146466

Packed Boxes: 18
format: x y length width
0 0  680 8710
19230 0  5170 5710
14220 7890  10180 4310
0 9170  7500 3030
680 0  8810 3570
680 5740  8080 3430
680 3570  10590 1080
14220 6810  10180 1080
11720 0  7510 3570
680 4650  8610 1080
14490 5730  9910 1080
7500 9460  4555 2740
11520 3570  7710 1080
9490 0  2210 3430
9320 4650  9910 1080
13140 6390  1080 5810
12060 5790  1080 6410
8760 5890  3210 3570

numOfBlemishes: 0
