Container length: 24400
Container width: 12200
Boxes Volume: 2.2435525E8
Container Volume: 297680000
Utilization: 75.36792864821284

Packed Boxes: 22
format: x y length width
0 0  8245 2830
18690 8620  5710 3580
0 9000  4740 3200
20190 0  4210 3570
0 2830  4030 3580
0 7420  8010 1580
15590 3570  8810 1080
15690 7540  8710 1080
11480 0  8710 1080
15790 4650  8610 1080
15790 6460  8610 1080
4740 11120  7710 1080
0 6740  8400 680
12480 1080  7710 1080
15310 10620  3380 1580
16690 5730  7710 680
4740 10040  7710 1080
12480 2160  7710 1080
4030 2830  7710 1080
4740 9360  7710 680
4030 3910  7510 1080
10610 8730  8080 630

numOfBlemishes: 0
