Container length: 24400
Container width: 12200
Boxes Volume: 2.923675345E8
Container Volume: 297680000
Utilization: 98.21537708277344

Packed Boxes: 15
format: x y length width
0 0  24180 3380
0 9620  22480 2580
0 6560  7410 3060
0 3380  4952 3085
4952 3380  8580 3080
7410 6535  1163 3085
8573 6560  7410 3060
13532 3380  9650 2300
15983 6700  6420 2920
13532 5680  4690 880
22480 7120  580 5080
23060 8300  680 3900
18222 5820  4830 880
23740 8520  580 3680
23182 3380  1080 4580

numOfBlemishes: 0
